customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn_Probability,Risk_Category,Segment,Cluster,PCA1,PCA2
6722,Female,0,0,0,1,1,0,DSL,0,0,0,2,0,0,Month-to-month,0,3,51.25,51.25,0.4545348422648497,Low,0,1,0.607610259323393,-0.9858155141597684
6606,Male,0,0,0,14,1,0,DSL,0,0,1,0,0,1,Month-to-month,1,1,64.64540598994064,894.0748270607863,0.9491350500985806,High,1,1,1.2376823320891752,-0.03939792950536621
1235,Male,1,0,0,1,1,2,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,74.2,74.2,0.8032825318688709,High,1,1,1.362158464439338,-0.04810869272334259
974,Male,0,0,0,11,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,1,72.47351967064567,817.564634563641,0.9515234792355096,High,1,1,1.3575504235632596,0.15772433342483125
6406,Male,0,1,1,12,1,0,DSL,0,0,2,0,2,0,Month-to-month,1,1,58.35,740.55,0.134287559797615,Low,1,2,-0.27807379403166366,-0.7760739802507526
5570,Male,0,0,0,1,0,1,DSL,0,2,0,1,0,2,Month-to-month,1,2,43.91422651234343,54.60986062559508,0.9394241499534246,High,0,1,1.4979467663753316,-0.9158690670439137
6595,Male,0,1,0,50,1,2,DSL,0,0,0,0,2,1,Month-to-month,1,0,74.74818254730215,3672.077148839444,0.8425505718474944,High,2,0,0.07231525037088199,0.8177426223059704
138,Female,0,1,0,66,0,1,DSL,2,2,2,2,2,0,Two year,1,0,56.6,3789.2,0.0489408854995125,Low,2,0,-1.9531000515751022,0.024387932595089503
6851,Female,0,1,0,28,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,72.07362615361994,1965.474661733033,0.6081750188102077,Medium,1,1,0.23035903203475705,0.21828882571890937
3132,Female,0,1,0,31,1,0,DSL,2,2,2,2,0,2,One year,1,1,75.5,2424.45,0.0767545235646152,Low,1,0,-0.8477473059643542,0.04705689941964018
1534,Male,0,0,0,20,1,2,Fiber optic,0,1,1,0,1,1,Month-to-month,1,0,105.0292158464224,2239.0719829904383,0.9528791268523548,High,1,1,1.2408261131599019,1.3334785983902715
6519,Male,0,0,0,13,1,2,DSL,0,0,0,0,0,0,Month-to-month,1,1,72.73795337602961,897.0210824707545,0.945175088900542,High,1,1,1.2907967273432028,0.19574647236186646
6125,Female,1,1,0,34,1,2,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,75.55,2425.4,0.6291948294953428,Medium,1,1,0.11697047681074728,0.44154385005599023
3187,Male,0,0,0,13,0,1,DSL,0,0,2,0,2,2,Month-to-month,0,2,49.15,649.4,0.7649913147570978,Medium,0,1,0.853495524196305,-0.657526770880423
6530,Female,0,1,1,72,0,1,DSL,2,2,2,2,0,0,Two year,0,1,45.25,3139.8,0.0486823406009721,Low,2,0,-2.166842283212741,-0.23167256111192766
2160,Male,0,1,1,61,1,2,Fiber optic,2,2,2,0,0,2,One year,1,1,100.7,6018.65,0.0924018703061517,Low,2,0,-1.5527843211470629,1.35367599874228
1048,Male,0,1,1,61,1,0,DSL,2,0,0,0,0,0,One year,1,0,49.7,2961.4,0.0523067259461417,Low,2,2,-1.835182489111972,-0.27456401699579525
2080,Male,0,0,0,6,1,0,Fiber optic,0,0,0,0,2,2,Month-to-month,1,2,89.5,573.3,0.9126892140721328,High,1,1,1.4921945357262578,0.5848362414138684
2768,Female,0,0,0,66,1,2,DSL,2,2,2,2,0,0,Two year,0,0,68.75,4447.55,0.0473388035470838,Low,2,0,-1.9069863942689875,0.405377880846075
3277,Male,0,0,1,8,1,0,No,1,1,1,1,1,1,Month-to-month,0,3,19.95,170.9,0.1272087083572101,Low,0,2,-0.3352975145640595,-2.055004921519341
1066,Male,0,1,1,71,1,2,No,1,1,1,1,1,1,Two year,0,1,23.9,1663.5,0.0462134902627109,Low,0,2,-2.2300099131949453,-0.9212461610629884
348,Female,0,1,1,28,1,0,Fiber optic,0,2,2,0,2,2,One year,0,0,100.35,2799.0,0.2029556101432444,Low,1,0,-0.4240981289980443,0.8560786740571733
473,Female,0,0,0,4,1,0,No,1,1,1,1,1,1,Month-to-month,1,3,19.65,67.55,0.1676669172843819,Low,0,2,-0.14819056726796903,-2.106644973752807
851,Female,0,0,0,58,1,0,No,1,1,1,1,1,1,Two year,1,0,19.15,1035.5,0.0623730530721963,Low,0,2,-1.856007061808252,-1.2792493459555438
401,Male,0,1,1,62,1,0,Fiber optic,0,2,2,0,2,2,Month-to-month,1,2,100.15,6283.3,0.5024011957951564,Medium,2,0,-0.8049786645610861,1.6073587441601855
6347,Male,0,1,1,19,1,0,No,1,1,1,1,1,1,Two year,0,3,20.15,387.7,0.0472415170066252,Low,0,2,-0.7929959540429828,-1.913246139762768
173,Male,0,0,0,30,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,1,79.01345520916897,2294.767971146338,0.9467410101045276,High,1,1,0.8450406633371328,0.6799853487099135
2995,Female,0,1,0,15,1,2,Fiber optic,0,0,2,2,2,2,Month-to-month,1,2,103.45,1539.8,0.8817814382934439,High,1,1,1.238984400212044,1.1556476483464948
5070,Female,0,0,0,23,1,0,No,1,1,1,1,1,1,One year,0,0,20.15,405.6,0.0502324511853597,Low,0,2,-0.8988775276759076,-1.844104319036811
2276,Female,0,1,1,71,1,2,Fiber optic,0,2,2,0,2,2,Two year,1,0,106.0,7723.7,0.3247076332841173,Low,2,0,-1.369464467357741,1.8325245528760723
3234,Male,0,0,0,6,0,0,DSL,1,0,0,0,0,0,Month-to-month,1,2,41.63072082153749,219.30707764402285,0.9515202588510836,High,0,1,1.3722139155860535,-0.8960521289879954
3522,Female,0,1,1,31,1,0,DSL,0,0,2,2,0,0,Month-to-month,0,3,54.35,1647.0,0.0646371018218287,Low,0,2,-0.9563018420154742,-0.6253879663868107
5553,Male,0,1,1,61,1,2,DSL,2,2,0,0,0,0,Month-to-month,0,2,59.8,3641.5,0.0896512286876624,Low,2,0,-1.7234661783012781,0.06611849838969322
106,Female,0,0,0,2,1,0,No,1,1,1,1,1,1,Month-to-month,0,3,20.05,33.7,0.4662217866113093,Low,0,2,0.475674511076839,-1.9426437680021986
1736,Male,0,0,0,6,1,0,Fiber optic,1,1,1,1,0,1,Month-to-month,1,0,83.97885763162728,538.0138878077198,0.9527983139820164,High,1,1,1.5459602391143,0.4361204161717551
1670,Male,0,1,0,64,1,2,Fiber optic,2,0,2,0,2,0,Two year,1,1,94.6,5948.7,0.1438950201479821,Low,2,0,-1.5634280337873638,1.2442841423675104
5458,Male,0,0,0,68,1,0,No,1,1,1,1,1,1,Two year,0,1,20.5,1424.9,0.0465630402757341,Low,0,2,-2.1594341895542817,-1.078387698000523
5558,Female,0,0,0,1,0,1,DSL,0,1,0,1,0,1,Month-to-month,1,2,44.82442615299789,44.82442615299789,0.9499237403914972,High,0,1,1.521550614607354,-0.8807448271717134
357,Male,0,1,0,30,1,2,Fiber optic,0,0,0,0,0,2,Month-to-month,1,2,85.0,2624.25,0.8877941158242829,High,1,1,0.7574155287182193,0.8316556741311079
1064,Male,0,0,0,19,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,1,87.27221523858302,1681.1472391275345,0.9513481693000786,High,1,1,1.1939736597147124,0.7574464560939137
6707,Female,0,1,1,68,1,0,Fiber optic,2,0,2,0,0,0,Two year,0,1,80.35,5375.15,0.0484313739492293,Low,2,0,-1.913763278270751,0.8043906818113238
501,Female,0,1,0,15,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,2,95.82915847388598,1496.2637477637916,0.9524685745743074,High,1,1,1.3422734763975308,0.9598743685731803
6320,Male,0,0,0,3,1,0,DSL,0,1,0,1,0,0,Month-to-month,0,2,55.67820642001058,227.71503864512917,0.9506079384533695,High,1,1,1.5109800306950383,-0.5054455231713284
3095,Female,0,0,0,13,0,0,Fiber optic,1,0,0,1,0,0,Month-to-month,0,0,23.81281637205799,315.3989298853898,0.9450062618942048,High,0,1,1.092547454338941,-1.3425123577034952
2532,Female,0,0,0,62,1,0,No,1,1,1,1,1,1,Two year,1,1,20.05,1201.65,0.0468070767193194,Low,0,2,-1.9934569415413432,-1.1933156247556511
1926,Male,0,0,0,25,1,0,No,1,1,1,1,1,1,Two year,0,1,19.8,475.2,0.0481932029143099,Low,0,2,-0.9599409137454653,-1.8227281508835935
4531,Male,0,0,0,6,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,2,79.07673328242623,440.7329676179934,0.9509517765843132,High,1,1,1.5226249021960976,0.2808582100837556
1834,Female,0,0,0,8,1,1,Fiber optic,0,0,0,0,2,0,Month-to-month,1,2,89.11155472914496,720.7308647492822,0.940631499282628,High,1,1,1.4878616363070551,0.6235888180633864
4548,Female,0,1,0,48,1,0,No,1,1,1,1,1,1,Two year,0,3,19.25,855.1,0.0478105779813143,Low,0,2,-1.6043416941718496,-1.4533519723212318
6899,Female,0,1,1,46,1,0,No,1,1,1,1,1,1,One year,1,0,20.2,845.6,0.0477432027645919,Low,0,2,-1.5448480210035076,-1.4571706429588884
3766,Male,0,0,1,15,1,0,No,1,1,1,1,1,1,One year,0,3,19.65,270.6,0.0561351743015973,Low,0,2,-0.6665877038286032,-1.9907403541003743
6321,Male,0,1,0,70,1,0,No,1,1,1,1,1,1,Two year,0,0,19.45,1303.5,0.0479634084049016,Low,0,2,-2.2168032385985765,-1.0768866192125028
6644,Female,0,1,1,26,1,2,DSL,0,0,2,2,2,2,One year,1,1,82.0,2083.1,0.0583478320394544,Low,1,0,-0.7169299298948905,0.15589021756020252
85,Female,1,1,0,69,1,2,Fiber optic,0,2,2,2,2,2,Two year,1,2,109.95,7634.25,0.6243859526998614,Medium,2,0,-0.7291060979508172,2.108830385297877
6749,Female,0,0,0,43,1,2,Fiber optic,0,2,0,0,2,2,Month-to-month,1,2,101.4,4528.0,0.8118060863557697,High,2,0,0.3170266497812715,1.5188357086892894
5666,Female,0,0,0,23,1,2,Fiber optic,0,2,0,0,2,0,Month-to-month,1,1,92.830437062928,2311.4619134255763,0.8191369649257093,High,1,1,0.854049848230458,0.9175231432459908
456,Female,0,0,0,71,1,2,Fiber optic,2,0,0,2,0,2,One year,0,1,97.65,6687.85,0.1269083112512693,Low,2,0,-1.778542999080412,1.4473967229912788
2113,Male,0,0,0,32,1,0,No,1,1,1,1,1,1,Month-to-month,0,0,19.9,601.55,0.0712141275510717,Low,0,2,-1.1110810172192582,-1.6875603164673532
2579,Male,0,0,0,68,1,2,No,1,1,1,1,1,1,Two year,0,0,25.5,1821.8,0.0466287205216804,Low,0,2,-2.139081834438637,-0.9211523114227025
6961,Male,0,0,0,23,1,0,DSL,0,2,2,0,0,0,One year,0,0,55.8,1327.85,0.0657046342550785,Low,0,2,-0.7252973400805942,-0.7137153387996672
5529,Female,0,1,0,27,1,0,DSL,2,0,0,0,0,0,One year,0,1,48.7,1421.75,0.0592929937462189,Low,0,2,-0.8777424476297991,-0.8736184628828071
3416,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,1,44.36783123351255,44.36783123351255,0.9010462716761708,High,0,1,1.4269648662566712,-0.9253980684851676
288,Female,1,0,0,9,1,0,DSL,0,0,0,2,0,0,Month-to-month,0,3,49.2,447.9,0.518439653923269,Medium,0,1,0.49745491163706435,-0.8760761556669335
817,Female,0,0,0,1,1,0,No,1,1,1,1,1,1,Month-to-month,0,0,19.65,19.65,0.3103328967349486,Low,0,2,0.20616673431753205,-2.0686743896989186
6912,Female,0,1,1,72,1,2,DSL,2,2,2,2,2,0,Two year,1,0,80.85,5727.45,0.0467341043198563,Low,2,0,-2.026517328831873,0.8863458250683436
6091,Male,0,1,0,2,1,0,Fiber optic,0,2,2,0,0,0,Month-to-month,0,0,79.7,165.0,0.7076773724049077,Medium,1,1,1.1751216308584773,0.08236324056070927
5716,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,70.62305730620263,70.62305730620263,0.8958166816434487,High,1,1,1.5232591601884264,-0.10320347777701239
1420,Male,0,1,1,30,0,1,DSL,0,0,0,2,2,2,Month-to-month,0,1,51.2,1561.5,0.1146557990595067,Low,0,2,-0.846252292637121,-0.7102367433936254
2868,Female,0,0,0,16,1,0,DSL,0,1,0,1,0,1,Month-to-month,1,0,77.56036425785248,1181.2904948662065,0.9522895642208998,High,1,1,1.240137440863261,0.4022339251725359
760,Female,0,1,1,28,1,2,DSL,0,2,0,0,0,2,Month-to-month,0,2,64.4,1802.15,0.1144785821490103,Low,1,2,-0.7374090777124432,-0.32899655577734627
3304,Male,0,0,0,11,0,1,DSL,0,0,0,0,2,0,Month-to-month,1,3,35.8,363.15,0.5545326197875751,Medium,0,2,0.4559479999222424,-1.2413405153475106
2010,Male,0,0,0,15,1,2,DSL,0,0,2,0,0,0,Month-to-month,1,2,66.36995616907691,941.8023923306866,0.8199689444004209,High,1,1,0.9716942544476005,-0.048426024990079544
5734,Female,0,0,0,4,1,2,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,74.35,265.35,0.88816845421111,High,1,1,1.4401578175980994,0.05969245234173659
211,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,70.9734053096399,70.9734053096399,0.9432601372679794,High,1,1,1.614694230293045,-0.06277944873405454
6685,Female,0,0,0,35,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,0,74.45053132171894,2526.750353574528,0.7414746913641881,Medium,1,1,0.2976696840358118,0.49340021521327543
1778,Male,0,1,0,67,1,2,Fiber optic,0,0,0,1,2,2,Month-to-month,1,0,97.94423300816526,6776.87519188815,0.9411701846089758,High,2,0,-0.12084131493138213,1.8941075940591574
6059,Male,0,0,0,1,1,0,No,1,1,1,1,1,1,Month-to-month,0,3,19.55,19.55,0.0829433757232629,Low,0,2,-0.2256795468841665,-2.2127735147700873
5052,Male,0,1,0,72,1,2,No,1,1,1,1,1,1,Two year,0,0,24.65,1830.05,0.0468762476730573,Low,0,2,-2.2536073773258765,-0.8804341804050336
416,Female,0,0,1,49,1,2,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,75.2,3678.3,0.5792012511138468,Medium,2,0,-0.3976385009865763,0.6518791819844573
6470,Male,1,0,0,1,1,0,No,1,1,1,1,1,1,Month-to-month,1,2,19.45,19.45,0.3230109256174698,Low,0,2,0.2294125182163399,-2.067103263441919
5209,Male,0,0,0,8,1,0,Fiber optic,0,0,0,0,2,2,Month-to-month,0,2,92.16139087137152,836.5582372049099,0.8939595668068356,High,1,1,1.411646035060911,0.6905412108196374
3666,Male,0,0,0,12,0,0,DSL,0,1,0,1,2,0,Month-to-month,0,2,57.74466830958795,656.6177223563338,0.9524339736910364,High,1,1,1.2718025857306765,-0.28794871137978245
1062,Male,0,0,0,30,1,2,Fiber optic,2,0,0,2,2,2,Month-to-month,0,0,106.4,3211.9,0.8041212692781683,High,2,1,0.6852320087906595,1.452581374329253
2920,Male,0,1,1,10,1,0,No,1,1,1,1,1,1,Month-to-month,1,0,19.8,196.75,0.2521044670209585,Low,0,2,-0.15470930075753592,-1.948655927581488
4466,Female,0,0,0,20,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,2,89.73491293305679,1774.5696292633386,0.9489862116710156,High,1,1,1.171565995570685,0.8502288534925986
5776,Female,0,1,1,8,1,0,No,1,1,1,1,1,1,Two year,0,1,19.6,125.0,0.0473181665625607,Low,0,2,-0.48829525774614674,-2.1155314543626806
4289,Male,0,1,0,68,0,1,DSL,0,2,2,0,1,1,One year,1,1,58.8008792706414,3957.581806208244,0.3535840769699984,Low,2,0,-1.4219541184372768,0.3160687071547415
5420,Female,1,1,1,46,1,2,Fiber optic,2,2,2,0,2,0,Month-to-month,1,2,100.7,4541.2,0.4983696963772347,Low,2,0,-0.36417694152253716,1.3529999458965105
2332,Female,0,1,1,29,1,2,DSL,0,2,2,0,2,2,Month-to-month,0,1,80.1,2211.8,0.2928108059574639,Low,1,0,-0.36342115434547834,0.29196203755691025
5045,Male,1,1,0,21,1,2,DSL,0,2,2,0,0,2,One year,0,0,71.7,1497.05,0.0938737604662605,Low,1,2,-0.5517476879584602,-0.2300185703338281
3022,Female,1,1,1,20,1,0,Fiber optic,2,0,2,2,0,2,One year,0,1,94.3,1818.3,0.1929053798977066,Low,1,0,-0.24452972357533417,0.525067564651498
5601,Female,1,1,0,1,1,2,Fiber optic,2,0,0,0,0,0,Month-to-month,1,2,80.3,80.3,0.8632992067829154,High,1,1,1.5007100533767055,0.18087221205313112
6284,Male,0,0,0,8,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,2,83.70048308584542,770.5574737693651,0.9514626176695234,High,1,1,1.4865215145547883,0.46018453321699887
1555,Male,1,1,0,57,1,2,Fiber optic,0,2,2,0,0,2,Month-to-month,0,1,94.0,5438.95,0.338364399481176,Low,2,0,-1.0016514404859238,1.2282157014710509
6927,Male,0,0,0,1,1,0,Fiber optic,0,2,0,0,0,0,Month-to-month,0,2,74.35,74.35,0.8719675179721891,High,1,1,1.4930860292124002,-0.0008160966734659227
3373,Female,1,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,2,44.7,93.7,0.7673179693110332,Medium,0,1,1.1466876755445736,-0.9810291868181451
4472,Female,0,0,0,20,1,2,Fiber optic,0,0,0,0,2,0,Month-to-month,1,1,85.6200827146265,1746.9136316277577,0.7145006468263911,Medium,1,1,0.7100137192152771,0.5755090168885153
4694,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,2,Month-to-month,1,3,55.7,55.7,0.2506831701046767,Low,1,2,0.23883119163124955,-0.9722767404873593
1894,Male,1,0,0,8,1,2,Fiber optic,0,0,0,2,2,2,Month-to-month,1,1,100.15,908.55,0.912503317874986,High,1,1,1.4791486596610357,0.9531895530363469
4897,Male,0,0,0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,2,76.2235757089918,76.2235757089918,0.9513209622932745,High,1,1,1.651228397823936,0.10727709468420056
4829,Male,1,1,0,68,1,2,Fiber optic,0,2,0,0,0,2,Month-to-month,1,0,89.6,6127.6,0.2975719872680381,Low,2,0,-1.403630402595198,1.2496392216217138
1264,Female,0,1,1,11,1,2,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,74.35,834.2,0.5409814220971959,Medium,1,1,0.586192224135949,-0.03776976797100291
535,Male,0,0,0,54,1,2,Fiber optic,0,0,2,0,2,2,One year,1,1,101.49589482625404,5558.437304735813,0.5604342812859001,Medium,2,0,-0.4663106760233326,1.5510704774021022
6538,Female,1,0,0,1,1,2,Fiber optic,0,0,0,0,2,2,Month-to-month,1,2,94.0,94.0,0.9471628912562204,High,1,1,1.7152543662726671,0.6635714096655136
6796,Male,0,0,0,58,1,2,No,1,1,1,1,1,1,Two year,1,1,24.7,1519.0,0.0472036626169574,Low,0,2,-1.862336199843565,-1.1141665290660039
4665,Female,0,0,1,50,0,1,DSL,2,2,0,0,2,0,One year,1,0,43.05,2208.05,0.0560433979247,Low,0,2,-1.5482152186550422,-0.6663580408983649
1091,Female,0,0,0,5,1,1,Fiber optic,0,2,0,0,0,1,Month-to-month,1,2,89.78590874983523,532.5298153499791,0.9417686765756156,High,1,1,1.5764147702588085,0.5950288681570245
3873,Male,0,0,0,2,0,1,DSL,0,0,0,0,0,0,Month-to-month,0,2,27.1142212437742,70.45839308722333,0.9168155585960482,High,0,1,1.3591956040447108,-1.4412360997814153
2770,Female,1,1,0,34,1,2,Fiber optic,0,2,0,0,2,2,Month-to-month,0,1,99.61036553980752,3462.83019725327,0.4613033074825514,Low,2,0,-0.10424427545327421,1.0939027595593258
4620,Female,0,1,1,24,1,0,No,1,1,1,1,1,1,One year,1,1,20.8,469.65,0.0490918226848286,Low,0,2,-0.9263012342330482,-1.8075541227380316
2137,Female,0,1,1,72,1,2,DSL,2,2,2,2,2,0,Two year,0,0,82.3,5815.15,0.0471883791569708,Low,2,0,-2.019789358751525,0.9322138779827689
5391,Female,0,0,0,15,1,2,No,1,1,1,1,1,1,Month-to-month,1,2,26.35,378.6,0.2210158998754036,Low,0,2,-0.32664303455160176,-1.6778924926730254
3850,Male,0,0,1,14,1,2,Fiber optic,2,0,0,2,0,0,Month-to-month,1,3,86.0,1164.05,0.1733373401407774,Low,1,0,-0.14790083062601656,0.15106280394695393
5963,Female,0,1,1,6,1,0,Fiber optic,0,2,0,0,0,2,Month-to-month,1,1,83.55,477.55,0.5702006292827123,Medium,1,1,0.818296459896875,0.18547122802457078
1953,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,3,45.05,45.05,0.4796170047523179,Low,0,1,0.6301179736748643,-1.1651888650733058
1446,Female,0,1,1,68,0,1,DSL,2,2,0,0,2,0,One year,0,3,44.8,2983.65,0.0573299889517804,Low,2,2,-2.040698525277997,-0.3077473258481827
4037,Male,0,0,0,20,1,1,Fiber optic,0,0,0,1,1,2,Month-to-month,1,2,93.4553115702238,1866.5923843992464,0.9512273887432412,High,1,1,1.1908693823740064,0.9685834933469789
2049,Male,0,0,0,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,2,39.368156440363,81.2380622400235,0.949161200045551,High,0,1,1.4701410789187563,-1.0359348733288867
2799,Female,1,1,0,37,1,2,Fiber optic,0,0,0,0,2,2,Month-to-month,1,2,92.5,3473.4,0.6663745596460761,Medium,2,0,0.17241879233393764,1.0479467669980211
68,Male,0,1,0,71,0,1,DSL,0,2,2,2,2,2,Two year,0,0,58.25,4145.9,0.0497495473999599,Low,2,0,-2.0843361668162212,0.16087318530646744
4149,Male,0,0,0,14,0,1,DSL,0,0,0,0,0,0,Month-to-month,0,2,71.95828906221817,1002.0216283383064,0.9510798731773812,High,1,1,1.2709569911203866,0.1917168878979864
776,Male,0,0,0,14,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,2,58.325400207621655,838.0657571894694,0.951152470685967,High,1,1,1.2159422414278125,-0.2368416095443341
3545,Male,0,0,0,56,1,2,Fiber optic,0,2,2,0,2,2,One year,1,2,106.8,5914.4,0.5177351122492457,Medium,2,0,-0.5816469683597993,1.7250012344326373
4398,Male,0,1,1,22,1,0,DSL,0,2,0,2,0,0,Month-to-month,0,2,55.15,1206.05,0.1585100403012339,Low,0,2,-0.5239517671734143,-0.6934439634925122
4476,Male,0,0,0,46,0,1,DSL,0,1,1,0,2,1,Month-to-month,1,2,65.79554268251545,2916.4363898510337,0.9524182910948364,High,2,1,0.35611295775872887,0.5370986694449008
3226,Female,0,0,1,53,1,0,DSL,2,2,0,2,0,0,One year,0,1,62.85,3419.5,0.0539827650891034,Low,2,0,-1.555690524652816,0.005321347895695264
1352,Male,0,0,0,21,1,1,Fiber optic,0,0,0,0,0,2,Month-to-month,0,2,87.38860124147416,1840.738113851696,0.937093617011478,High,1,1,1.1116201264744603,0.7859132260375985
6462,Male,1,1,0,44,1,2,Fiber optic,0,0,2,2,2,2,Month-to-month,0,2,104.15,4495.65,0.7196978335601165,Medium,2,0,0.1254994824309641,1.565018250265729
4220,Female,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,0,46.6,87.9,0.8696533197308306,High,0,1,1.3485420907938894,-0.857859117335596
4084,Male,0,1,1,34,1,0,DSL,2,2,2,2,2,2,Two year,0,3,84.75,2839.45,0.0497957558575421,Low,1,0,-0.9451440719682086,0.37162156240170147
2779,Male,0,0,0,72,1,2,Fiber optic,2,2,2,2,2,2,Two year,1,0,116.45,8013.55,0.0489348133580055,Low,2,0,-1.8783202960733352,2.0069360779989642
3805,Female,0,1,0,51,1,2,Fiber optic,0,0,0,0,2,2,Month-to-month,1,2,94.65,4812.75,0.6932820621427649,Medium,2,0,-0.15827750563566434,1.3677272737532586
5084,Female,0,0,1,61,1,0,No,1,1,1,1,1,1,Two year,0,3,19.75,1124.2,0.0586205365128724,Low,0,2,-1.9443669990315728,-1.212246271667299
1370,Female,0,1,1,38,1,2,Fiber optic,0,2,2,0,2,0,Month-to-month,1,2,94.65,3624.3,0.270757429876171,Low,2,0,-0.5974039020586055,0.8871255100002079
637,Male,0,0,0,54,1,0,Fiber optic,2,2,0,0,2,2,One year,1,1,100.05,5299.65,0.4052844204013624,Low,2,0,-0.766536578713318,1.4094380961513415
2843,Male,0,0,0,1,1,0,DSL,0,2,0,0,0,0,Month-to-month,0,2,49.5,49.5,0.7144497587735955,Medium,0,1,1.0936849409927196,-0.8797164304887679
5039,Male,0,1,1,9,1,0,DSL,2,0,0,0,0,0,One year,0,3,48.6,422.3,0.0620326180448891,Low,0,2,-0.3709447739502028,-1.177859147702516
6383,Male,1,0,0,1,1,2,DSL,0,0,0,0,0,0,Month-to-month,0,3,50.55,50.55,0.6495454626486301,Medium,0,1,0.9747853950097181,-0.8869387141740667
3298,Male,0,1,1,20,1,0,No,1,1,1,1,1,1,Month-to-month,0,2,20.0,417.65,0.069682532645494,Low,0,2,-0.7789130282547437,-1.8872291961844476
5552,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,2,25.473088918450216,25.473088918450216,0.9467405124807874,High,0,1,1.4372241119096325,-1.4911034841730386
989,Male,0,1,0,10,1,0,DSL,0,0,2,0,2,2,Month-to-month,1,1,67.8,653.15,0.4042476409589501,Low,1,1,0.32814863368585967,-0.34527588240071305
5526,Male,0,0,0,14,1,0,DSL,0,0,0,2,2,2,Month-to-month,1,2,69.65,921.4,0.1090588954946651,Low,1,2,-0.33600542517290105,-0.4028089841287209
1982,Male,0,0,0,2,1,2,Fiber optic,0,0,2,0,0,0,Month-to-month,0,3,80.6,155.8,0.7098450349353468,Medium,1,1,1.182875477964492,0.11200198192357373
4517,Female,0,0,0,5,1,0,No,1,1,1,1,1,1,Month-to-month,0,3,19.95,107.05,0.0636942583928305,Low,0,2,-0.3721404760332718,-2.1448423826866665
116,Female,0,0,0,25,1,2,No,1,1,1,1,1,1,One year,0,0,25.3,676.35,0.0522231642093053,Low,0,2,-0.9300440828831132,-1.6473159008264382
6511,Female,0,1,0,65,1,2,DSL,2,2,2,0,0,0,One year,0,1,67.05,4309.55,0.0519832831566323,Low,2,0,-1.8771624152538529,0.3379887862112512
3374,Male,0,0,0,23,1,2,Fiber optic,0,2,0,0,0,0,Month-to-month,1,2,79.15,1676.95,0.7972232268953218,Medium,1,1,0.7571265583702381,0.473840792950028
459,Female,1,1,0,32,1,2,Fiber optic,0,2,2,0,0,2,Month-to-month,1,2,93.5,2970.8,0.4964673080688343,Low,1,0,-0.006466739060447244,0.889953101839153
5679,Male,1,0,0,23,1,0,Fiber optic,0,2,0,0,2,2,Month-to-month,1,2,94.75,2293.6,0.7033507652986002,Medium,1,1,0.6421264364314255,0.9060980902274709
2972,Male,0,0,0,6,0,1,DSL,0,0,0,0,2,2,Month-to-month,0,1,45.0,298.7,0.8219333208139652,High,0,1,1.1399703120481792,-0.8704545114234395
5028,Male,0,0,0,72,1,0,No,1,1,1,1,1,1,Two year,0,1,20.25,1566.9,0.0461982939330331,Low,0,2,-2.272694112657245,-1.01918574512064
5537,Female,1,0,0,31,1,2,Fiber optic,0,0,2,2,2,0,Month-to-month,1,0,96.6,2877.95,0.1923445460856865,Low,1,0,-0.5430693884347665,0.7820708762975634
3141,Male,0,0,0,7,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,2,67.50477054936175,445.36864516479926,0.9477888628947648,High,1,1,1.4419196494676507,-0.0680906624056029
1849,Male,0,1,1,25,1,2,Fiber optic,0,0,2,0,0,2,Month-to-month,1,2,89.1,2368.4,0.616783790896365,Medium,1,1,0.39924140131670455,0.708450481315341
